index,raw,uic,lat,lon,entries
2397,Sarrance,87672766,43.0496,-0.599962,sarrance
2398,Sarre-Union,87215459,48.9360172,7.0850443,sarre union
2399,Sarrebourg,87215012,48.73808,7.05285,sarrebourg
2400,Sarreguemines,87193615,49.1073357,7.0686398,sarreguemines
2402,Sathonay - Rillieux,87723700,45.820264,4.875315,sathonay rillieux
2403,Saubusse,87673251,43.6603331,-1.1901703,saubusse
2404,Saujon,87491811,45.6665019,-0.9300187,saujon
2405,Saulon,87713628,47.224035,5.1045991,saulon
2406,Saumur,87487603,47.269,-0.07136,saumur
2407,Sausset-les-Pins,87753558,43.332864,5.110001,sausset les pins
2408,Sauveterre-la-Lémance,87586495,44.5893893,1.0115419,sauveterre la lemance
2409,Savenay,87481838,47.35859,-1.950957,savenay
2410,Savennières - Béhuard,87484329,47.3817332,-0.6540004,savennieres behuard
2411,Saverdun,87611368,43.239357,1.570616,saverdun
2412,Saverne,87212225,48.7444606,7.3620802,saverne
2415,Savonnières,87571844,47.3605797,0.5441817,savonnieres
2416,Savy-Berlette,87342253,50.3538756,2.5577316,savy berlette
2417,Sceaux - Boëssé,87396317,48.1221004,0.5724063,sceaux boesse
2418,Scherwiller,87214205,48.2869344,7.4301867,scherwiller
2419,Schirmeck - La Broque,87214692,48.47973,7.21594,schirmeck la broque
2420,Schweighouse-sur-Moder,87213108,48.8286765,7.7425635,schweighouse sur moder
2421,Schwindratzheim,87212159,48.7536468,7.6005468,schwindratzheim
2422,Seclin,87286518,50.5486319,3.0350084,seclin
2423,Sedan,87172254,49.695024,4.930373,sedan
2424,Sées,87444695,48.5998998,0.1661851,sees
2425,Sélestat,87214056,48.2601166,7.443278,selestat
2426,Selles-Saint-Denis,87576140,47.3883857,1.9222038,selles saint denis
2427,Selles-sur-Cher,87576868,47.2816956,1.5461989,selles sur cher
2428,Seltz,87212431,48.8965635,8.0986724,seltz
2429,Sénas,87753715,43.7409571,5.0733645,senas
2430,Sennecey-le-Grand,87725614,46.6406445,4.874316,sennecey le grand
2431,Senozan,87725671,46.3921451,4.8710626,senozan
2432,Sens,87683003,48.197856,3.267833,sens
2433,Sept-Saulx,87171645,49.1511332,4.2569742,sept saulx
2434,Septèmes-les-Vallons,87751800,43.4031137,5.3701756,septemes les vallons
2435,Sérézin-du-Rhône,87722546,45.62716,4.81806,serezin du rhone
2438,Sermizelles - Vézelay,87683722,47.5289068,3.7928695,sermizelles vezelay
2439,Serqueux,87411470,49.6315093,1.5395267,serqueux
2440,Serquigny,87444315,49.1074117,0.7189895,serquigny
2441,Serres,87763722,44.4246573,5.7184201,serres
2442,Servas - Lent,87723791,46.1306663,5.1681312,servas lent
2443,Servon-sur-Vilaine,87471532,48.112224,-1.4667757,servon sur vilaine
2444,Servoz,87746719,45.9244592,6.763444,servoz
2445,Sessenheim,87212365,48.7964628,7.9893194,sessenheim
2446,Sète,87773200,43.412485,3.69656,sete
2448,Seurre,87713677,46.9964114,5.1513121,seurre
2449,Sévérac,87476754,47.5498647,-2.072707,severac
2450,Sévérac-d'Aveyron,87783365,44.3246516,3.0569451,severac d aveyron
2455,Seyssel - Corbonod,87745828,45.9630307,5.8315162,seyssel corbonod
2456,Sierck-les-Bains,87191635,49.443655,6.350327,sierck les bains
2457,Sierentz,87182105,47.656047,7.459142,sierentz
2458,Sillé-le-Guillaume,87396234,48.1818735,-0.1289696,sille le guillaume
2459,Simandre-sur-Suran,87743336,46.2202097,5.4210929,simandre sur suran
2460,Simiane-Collongue,87751438,43.434747,5.426148,simiane collongue
2461,Sin-le-Noble,87345405,50.356612,3.112777,sin le noble
2462,Siorac-en-Périgord,87595769,44.8197409,0.9844566,siorac en perigord
2463,Sisteron,87751206,44.1902025,5.9465888,sisteron
2464,Soissons,87271817,49.3691983,3.3381259,soissons
2465,Solignac - Le Vigen,87592246,45.7561586,1.2856817,solignac le vigen
2466,Solliès-Pont,87755330,43.1907805,6.0464158,sollies pont
2467,Somain,87345314,50.3557,3.27738,somain
2468,Sommery,87411462,49.6297244,1.4353726,sommery
2469,Sorgues - Châteauneuf-du-Pape,87765206,44.0053909,4.8756182,sorgues chateauneuf du pape
2470,Sotteville-lès-Rouen,87411223,49.4129479,1.102362,sotteville les rouen
2471,Souillac,87594333,44.902127,1.466605,souillac
2472,Soulac-sur-Mer,87581371,45.5081769,-1.1175894,soulac sur mer
2473,Soultz-sous-Forêts,87213421,48.9347687,7.8827184,soultz sous forets
2475,Sous le Bois,87295543,50.2655833,3.93961,sous le bois
2477,Staffelfelden,87182691,47.8279612,7.2651657,staffelfelden
2479,Steenbecque,87342295,50.6806568,2.510089,steenbecque
2480,Steenwerck,87286161,50.713459,2.7855769,steenwerck
2481,Steinbourg,87212209,48.7635292,7.416299,steinbourg
2482,Stephansfeld,87212126,48.7175872,7.7045946,stephansfeld
2483,Strasbourg,87212027,48.584967,7.734584,strasbourg
2484,Strasbourg Roethig,87212191,48.5632897,7.6950455,strasbourg roethig
2485,Strazeele,87286203,50.713492,2.6312181,strazeele
2486,Sucé-sur-Erdre,87590828,47.3431347,-1.5299873,suce sur erdre
2487,Suèvres,87574236,47.6802248,1.4540981,suevres
2488,Surdon,87444562,48.6647685,0.1344097,surdon
2490,Surgères,87485227,46.113238,-0.762284,surgeres
2492,Sury-le-Comtal,87726422,45.5291194,4.1824904,sury le comtal
2494,Taconnaz,87746750,45.8992065,6.8258755,taconnaz
2495,Tain-l'Hermitage - Tournon,87761163,45.072183,4.839967,tain l hermitage tournon
2496,Talence Médoquine,87748350,44.81649,-0.60062,talence medoquine
2497,Tanus,87615674,44.1003384,2.3151214,tanus
2498,Tarare,87721472,45.889921,4.439208,tarare
2499,Tarascon,87765354,43.801331,4.657206,tarascon
2500,Tarascon-sur-Ariège,87611590,42.8495385,1.5999321,tarascon sur ariege
2501,Tarbes,87671008,43.239955,0.069415,tarbes
2502,Tassin,87721514,45.76151,4.75857,tassin
2504,Teillé,87396051,48.1812341,0.1913397,teille
2505,Templeuve,87286625,50.52863,3.17559,templeuve
2506,Tenay - Hauteville,87743757,45.9222096,5.5016101,tenay hauteville
2507,Tergnier,87296442,49.6591862,3.2972491,tergnier
2508,Terrasson-Lavilledieu,87594408,45.1357901,1.3004219,terrasson lavilledieu
2509,Tessonnières,87615245,43.9284209,1.9369531,tessonnieres
2510,Teting-sur-Nied,87193342,49.051605,6.6646267,teting sur nied
2511,Thann,87182568,47.8088208,7.1069795,thann
2512,Thann Centre,87472605,47.8099229,7.101046,thann centre
2513,Thann Saint-Jacques,87182881,47.8133155,7.0938473,thann saint jacques
2514,Thaon,87144097,48.24465,6.416384,thaon
2515,Theillay,87543199,47.3139904,2.0443867,theillay
2516,Thenissey,87713099,47.4947945,4.6221929,thenissey
2517,Thenon,87595579,45.1601857,1.0686905,thenon
2518,Théoule-sur-Mer,87757583,43.5134929,6.9367978,theoule sur mer
2519,Thésée,87328195,47.322271,1.3120568,thesee
2520,Thézy-Glimont,87316125,49.8118528,2.435931,thezy glimont
2521,Thiaville-sur-Meurthe,87141432,48.4139874,6.8102635,thiaville sur meurthe
2522,Thiennes,87342287,50.6523561,2.4729218,thiennes
2523,Thiers,87734475,45.8610502,3.5431798,thiers
2525,Thionville,87191007,49.353931,6.169543,thionville
2526,Thiviers,87595124,45.418965,0.921348,thiviers
2528,Thonon-les-Bains,87745646,46.369004,6.481669,thonon les bains
2529,Thouaré-sur-Loire,87481143,47.2651143,-1.4409626,thouare sur loire
2530,Thouars,87487009,46.9852442,-0.2097941,thouars
2531,Thourotte,87276741,49.4760722,2.8830021,thourotte
2532,Thuès Carença,87784751,42.5229486,2.2227279,thues carenca
2534,Tieffenbach - Struth,87215699,48.9062169,7.25527,tieffenbach struth
2535,Tiercé,87484147,47.617532,-0.469347,tierce
2536,Tincques,87342303,50.35699,2.4980285,tincques
2537,Tonnay-Charente,87485151,45.9433989,-0.8978981,tonnay charente
2538,Tonneins,87586651,44.392796,0.314093,tonneins
2539,Tonnerre,87713198,47.85938,3.97355,tonnerre
2540,Torfou-Sèvremoine,87486894,47.0331153,-1.1173797,torfou sevremoine
2541,Torpes - Boussières,87718114,47.1637546,5.8887804,torpes boussieres
2542,Toul,87141044,48.679018,5.880615,toul
2543,Toulon,87755009,43.12837,5.929293,toulon
2544,Toulon Sainte-Musse,87742262,43.125113642636705,5.972755104236321,toulon sainte musse
2545,Toulouse Matabiau,87611004,43.611206,1.453616,toulouse matabiau
2546,Tourcoing,87286542,50.71683,3.16804,tourcoing
2548,Tournay,87671172,43.1836066,0.2389703,tournay
2549,Tournemire - Roquefort,87783456,43.9698002,3.0166261,tournemire roquefort
2550,Tournus,87725622,46.56668,4.906647,tournus
2551,Tours,87571000,47.389781,0.693703,tours
2552,Tourville-la-Rivière,87411181,49.3248177,1.098964,tourville la riviere
2553,Toury,87543074,48.193606,1.939565,toury
2554,Tracy - Sancerre,87696161,47.3376398,2.8804164,tracy sancerre
2555,Traou Nez,87322347,48.74858987607243,-3.1349542664976724,traou nez
2557,Trégonneau - Squiffiec,87473819,48.6243578,-3.1742524,tregonneau squiffiec
2558,Trélazé,87701532,47.45272,-0.4696,trelaze
2559,Trémolat,87584474,44.8625105,0.8303278,tremolat
2560,Tricot,87313353,49.5619878,2.5815586,tricot
2564,Trith-Saint-Léger,87343400,50.3318146,3.4893247,trith saint leger
2565,Trois Chênes,87184242,47.6480822,6.8462281,trois chenes
2566,Tronsanges,87696203,47.113029,3.0541532,tronsanges
2567,Trouville - Deauville,87444372,49.360005,0.084167,trouville deauville
2568,Troyes,87118000,48.296069,4.065281,troyes
2569,Tulle,87594499,45.258725,1.756467,tulle
2570,Tullins Fures,87761759,45.300996,5.492194,tullins fures
2571,Turckheim,87182352,48.0856288,7.279466,turckheim
2572,Turenne,87594556,45.0379541,1.6007045,turenne
2573,Uchaud,87775106,43.7583991,4.2683101,uchaud
2574,Uckange,87191130,49.3032605,6.1567735,uckange
2575,Urçay - La Perche,87576348,46.6295123,2.5865708,urcay la perche
2576,Urmatt,87214635,48.5257763,7.3385385,urmatt
2577,Urt,87672386,43.4993785,-1.3005564,urt
2579,Ussel,87594093,45.5574383,2.3143439,ussel
2580,Ustaritz Jatxou,87673624,43.4048083,-1.4489654,ustaritz jatxou
2581,Uzerche,87594200,45.4407088,1.5702735,uzerche
2582,Vaas,87396598,47.6707702,0.3165096,vaas
2586,Val-de-Reuil,87415877,49.275437,1.224147,val de reuil
2587,Val-de-Vesle,87171611,49.17792,4.22221,val de vesle
2588,Valdahon,87718544,47.14975,6.342275,valdahon
2589,Valdahon Camp Militaire,87718601,47.1510452,6.3148621,valdahon camp militaire
2590,Valençay,87576215,47.163172,1.5584442,valencay
2591,Valence,87761007,44.928049,4.893273,valence
2592,Valence d'Agen,87611863,44.1117317,0.8915743,valence d agen
2593,Valence TGV Rhône-Alpes Sud,87763029,44.991545,4.978703,valence tgv rhone alpes sud
2594,Valenciennes,87343004,50.363259,3.517115,valenciennes
2595,Valergues - Lansargues,87773432,43.672678,4.0601085,valergues lansargues
2596,Valleiry,87745414,46.1092875,5.96735,valleiry
2597,Valleroy - Moineville,87192732,49.2056957,5.9360165,valleroy moineville
2598,Vallon-en-Sully,87641357,46.5363284,2.6107538,vallon en sully
2599,Vallorcine,87746875,46.0324983,6.9326694,vallorcine
2601,Valognes,87447284,49.505454,-1.47986,valognes
2602,Vandières,87192476,48.9521683,6.0392275,vandieres
2603,Vannes,87476606,47.665169,-2.75245,vannes
2605,Varades - Saint-Florent le Vieil,87484386,47.3744471,-1.019712,varades saint florent le vieil
2606,Varangéville - Saint-Nicolas,87141101,48.63533929,6.31286037,varangeville saint nicolas
2607,Varennes-sur-Allier,87696351,46.3154922,3.3941783,varennes sur allier
2608,Varennes-sur-Fouzon,87576231,47.2144095,1.6145221,varennes sur fouzon
2609,Varetz,87594606,45.1911631,1.4472859,varetz
2610,Varilhes,87611327,43.0415593,1.6284818,varilhes
2614,Vaudagne,87746727,45.9088517,6.7726673,vaudagne
2615,Vaumoise,87271601,49.2339406,2.9885685,vaumoise
2616,Vauvert,87775817,43.6950375,4.270165,vauvert
2618,Vauxaillon,87297283,49.4741418,3.4096166,vauxaillon
2619,Vauzelles,87691469,47.0013565,3.1342094,vauzelles
2620,Vayrac,87594739,44.9501471,1.7062871,vayrac
2621,Vayres,87584714,44.89717,-0.31686,vayres
2622,Veauche - Saint-Galmier,87726208,45.565928,4.293438,veauche saint galmier
2623,Veigné,87571414,47.2915255,0.7348815,veigne
2624,Velars-sur-Ouche,87712331,47.3265197,4.9274603,velars sur ouche
2625,Vélines,87584177,44.8520145,0.1036584,velines
2626,Vendenheim,87212118,48.6659659,7.7177824,vendenheim
2627,Vendeuvre-sur-Barse,87118257,48.2400686,4.4672135,vendeuvre sur barse
2628,Vendôme,87574558,47.8021498,1.0678728,vendome
2629,Vendôme - Villiers-sur-Loir TGV,87571216,47.821937,1.021143,vendome villiers sur loir tgv
2630,Venerque - Vernet,87611392,43.433361,1.426079,venerque vernet
2631,Vénissieux,87723320,45.705551,4.888109,venissieux
2632,Verdun,87175778,49.165406,5.379701,verdun
2633,Véretz - Montlouis,87574434,47.3715058,0.8199079,veretz montlouis
2634,Vergèze - Codognan,87775114,43.739877,4.218842,vergeze codognan
2635,Vermenton,87683664,47.6605943,3.7320212,vermenton
2636,Vern-sur-Seiche,87471029,48.0469707,-1.5966524,vern sur seiche
2637,Vernaison,87722264,45.6456478,4.8132908,vernaison
2639,Verneuil-sur-Avre,87393595,48.7424857,0.9291925,verneuil sur avre
2640,Vernon - Giverny,87415604,49.091336,1.47857,vernon giverny
2643,Verrey-sous-Salmaise,87713081,47.4385905,4.6700223,verrey sous salmaise
2644,Versailles Chantiers,87393009,48.7958264,2.1358827,versailles chantiers
2647,Versigny,87296608,49.6574494,3.4335692,versigny
2649,Vertaizon,87734426,45.784543,3.288269,vertaizon
2650,Vertou,87481408,47.1861428,-1.4780052,vertou
2651,Verzeille,87615138,43.1304633,2.3212626,verzeille
2652,Vesoul,87185009,47.6177734,6.151926,vesoul
2653,Veuves - Monteaux,87574327,47.4756722,1.1238749,veuves monteaux
2654,Veynes Dévoluy,87763300,44.5320046,5.815764,veynes devoluy
2655,Viaduc Sainte-Marie,87746735,45.897096,6.7850134,viaduc sainte marie
2657,Vias,87781260,43.315653,3.4253562,vias
2658,Vic - Mireval,87773531,43.5007687,3.7994505,vic mireval
2659,Vic-le-Comte,87734186,45.664911,3.207079,vic le comte
2660,Vic-sur-Cère,87645440,44.975877,2.6316644,vic sur cere
2661,Vichy,87732008,46.126979,3.430448,vichy
2662,Vidauban,87755421,43.4309416,6.4338501,vidauban
2663,Vieilleville,87597633,46.0910959,1.6736439,vieilleville
2664,Vielmur-sur-Agout,87615492,43.623928,2.0895781,vielmur sur agout
2665,Vienne,87722587,45.521207,4.874211,vienne
2666,Vierzon,87576009,47.226497,2.059822,vierzon
2667,Vierzon Forges,87576090,47.2099931,2.0994545,vierzon forges
2668,Vierzy,87271783,49.2910309,3.2773026,vierzy
2669,Vieux-Thann,87182550,47.8058505,7.1194904,vieux thann
2670,Vieux-Thann Zone Industrielle,87181289,47.8020615,7.1326428,vieux thann zone industrielle
2671,Vif,87747576,45.0476532,5.6854542,vif
2672,Vigeois,87594218,45.3829467,1.5149455,vigeois
2674,Vignory,87142232,48.2701366,5.1241594,vignory
2677,Villars-les-Dombes,87723759,46.004206,5.028404,villars les dombes
2678,Villedieu-les-Poêles,87447698,48.8340495,-1.225559,villedieu les poeles
2679,Villefort,87775197,44.4395099,3.9240146,villefort
2680,Villefranche - Vernet-les-Bains,87784686,42.591998,2.370396,villefranche vernet les bains
2681,Villefranche-de-Lauragais,87615013,43.398537,1.714725,villefranche de lauragais
2682,Villefranche-de-Rouergue,87613893,44.347498,2.0364594,villefranche de rouergue
2683,Villefranche-du-Périgord,87595892,44.6270124,1.0490908,villefranche du perigord
2684,Villefranche-sur-Cher,87576884,47.2948034,1.768094,villefranche sur cher
2685,Villefranche-sur-Mer,87756361,43.707061,7.314129,villefranche sur mer
2686,Villefranche-sur-Saône,87721332,45.9845,4.72077,villefranche sur saone
2687,Villefranque,87673616,43.4313998,-1.4564514,villefranque
2688,Villeherviers,87576165,47.3694005,1.7972555,villeherviers
2689,Villenave-d'Ornon,87581835,44.7683428,-0.5472574,villenave d ornon
2691,Villeneuve-la-Comtesse,87491258,46.0986599,-0.5130717,villeneuve la comtesse
2692,Villeneuve-la-Guyard,87683102,48.342425,3.071655,villeneuve la guyard
2694,Villeneuve-lès-Maguelone,87773515,43.5438231,3.849917,villeneuve les maguelone
2695,Villeneuve-Loubet,87756304,43.629928,7.134066,villeneuve loubet
2697,Villeneuve-sur-Allier,87696310,46.6592073,3.2469557,villeneuve sur allier
2698,Villeneuve-sur-Yonne,87683219,48.0850129,3.2869251,villeneuve sur yonne
2700,Villenouvelle,87618215,43.4330358,1.661081,villenouvelle
2702,Villeperdue,87575043,47.2020438,0.6336449,villeperdue
2705,Villereversure,87743328,46.1944145,5.3977089,villereversure
2706,Villers-Bretonneux,87313437,49.86295,2.52141,villers bretonneux
2707,Villers-Cotterêts,87271734,49.25026,3.0937,villers cotterets
2708,Villers-Saint-Paul,87276378,49.2825762,2.4899067,villers saint paul
2709,Villers-Saint-Sépulcre,87313593,49.3680779,2.2204386,villers saint sepulcre
2710,Villers-sur-Mer,87444398,49.3159865,0.0099283,villers sur mer
2716,Vimy,87342576,50.3732316,2.8229549,vimy
2717,Vinay,87761726,45.20797,5.41005,vinay
2718,Vinça,87784611,42.6481368,2.5276163,vinca
2719,Vincelles,87683631,47.7042304,3.6284728,vincelles
2720,Vincey,87144063,48.3436471,6.3355129,vincey
2721,Vions - Chanaz,87741108,45.8243131,5.8072311,vions chanaz
2722,Vire,87448159,48.846329,-0.882884,vire
2723,Vireux-Molhain,87172114,50.0827968,4.7233909,vireux molhain
2724,Virieu sur Bourbre,87747204,45.491703,5.4721424,virieu sur bourbre
2725,Virieu-le-Grand - Belley,87741504,45.8482817,5.6536162,virieu le grand belley
2729,Viry-Noureuil,87297051,49.6274493,3.2503611,viry noureuil
2730,Vis à Marles,87342535,50.5050115,2.5171137,vis a marles
2731,Vitré,87471508,48.122671,-1.211754,vitre
2732,Vitrolles Aéroport Marseille Provence,87439554,43.441734,5.237122,vitrolles aeroport marseille provence
2733,Vitry-en-Artois,87342113,50.3276092,2.9820833,vitry en artois
2734,Vitry-le-François,87174276,48.718142,4.587581,vitry le francois
2736,Vittel,87144279,48.2024882,5.9418718,vittel
2737,Viviers-du-Lac,87741140,45.648502,5.9033389,viviers du lac
2738,Viviez - Decazeville,87613661,44.5555678,2.2182582,viviez decazeville
2739,Vivoin - Beaumont,87396077,48.2302093,0.1447829,vivoin beaumont
2740,Vivonne,87575290,46.4266355,0.2653156,vivonne
2741,Voiron,87747287,45.364037,5.595054,voiron
2742,Voivres-lès-le-Mans,87396358,47.9304199,0.0853466,voivres les le mans
2743,Volvic,87641423,45.864715,3.0031455,volvic
2744,Vonnas,87725820,46.2272852,4.9916677,vonnas
2745,Voreppe,87747337,45.290417,5.632119,voreppe
2746,Vorey,87734723,45.1829093,3.911422,vorey
2748,Vougeot - Gilly-lès-Cîteaux,87713511,47.1755556,4.9715685,vougeot gilly les citeaux
2749,Voujeaucourt,87184531,47.4789729,6.7699667,voujeaucourt
2750,Voutré,87478560,48.1340521,-0.2921804,voutre
2751,Voves,87545707,48.2750095,1.6222874,voves
2752,Vrigne-Meuse,87172221,49.7010822,4.8438063,vrigne meuse
2754,Wacquemoulin,87316208,49.5032575,2.6116581,wacquemoulin
2755,Walbach,87182360,48.0580062,7.2334758,walbach
2756,Walbourg,87213405,48.8862164,7.8092705,walbourg
2757,Walheim,87181065,47.6416406,7.2633202,walheim
2758,Waligator Parc,87191098,49.22492,6.15946,waligator parc
2759,Wallers,87343301,50.384611,3.3937454,wallers
2760,Wambaix,87345595,50.1338767,3.3114074,wambaix
2761,Watten - Éperlecques,87281436,50.8254043,2.2079599,watten eperlecques
2762,Wattignies - Templemars,87286526,50.5793139,3.051975,wattignies templemars
2763,Wavrin,87286419,50.57443,2.93672,wavrin
2764,Wesserling,87182618,47.8899651,6.997519,wesserling
2765,Weyersheim,87213678,48.7177903,7.7971027,weyersheim
2766,Wihr-au-Val - Soultzbach,87182378,48.0460522,7.2095351,wihr au val soultzbach
2767,Willer-sur-Thur,87182584,47.8425494,7.0693196,willer sur thur
2768,Wilwisheim,87212175,48.745831,7.5077599,wilwisheim
2769,Wimille - Wimereux,87317123,50.7638456,1.6137455,wimille wimereux
2770,Wingen-sur-Moder,87213744,48.9200646,7.3811114,wingen sur moder
2771,Wisches,87214676,48.5076495,7.2700936,wisches
2772,Wissembourg,87213470,49.0318895,7.9501435,wissembourg
2773,Woippy,87192088,49.1487965,6.155621,woippy
2774,Xertigny,87144121,48.0530255,6.3767687,xertigny
2775,Ychoux,87582536,44.3292659,-0.9460318,ychoux
2777,Yffiniac,87473116,48.4702462,-2.6524629,yffiniac
2778,Ygos-Saint-Saturnin,87671487,43.9781851,-0.7361528,ygos saint saturnin
2779,Ytrac,87645101,44.9106891,2.3644474,ytrac
2780,Yvetot,87413385,49.622035,0.750115,yvetot
2781,Zillisheim,87182196,47.6943143,7.2945376,zillisheim
